nit,nombre,desc_ciiu_division,desc_ciuu_grupo,desc_ciiuu_clase,subsec
900943243,SURAMERICA COMERCIAL SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
890914526,ALMACENES FLAMINGO SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
900255181,HOGAR Y MODA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
890900943,COLOMBIANA DE COMERCIO SA CORBETA SA ALKOSTO SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
900017447,FALABELLA DE COLOMBIA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
890107487,SUPERTIENDAS Y DROGUERIAS OLIMPICA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS (ALCOHOLICAS Y NO ALCOHOLICAS) Y TABACO",SUPERMERCADOS
800007955,COMMERK SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS Y TABACO, EN ESTABLECIMIENTOS ESPECIALIZADOS","COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO, EN ESTABLECIMIENTOS ESPECIALIZADOS",DISTRIBUIDORES PRODUCTOS CONSUMO MASIVO
800208865,OMNILIFE DE COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS Y TABACO, EN ESTABLECIMIENTOS ESPECIALIZADOS","COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS N.C.P., EN ESTABLECIMIENTOS ESPECIALIZADOS",DISTRIBUIDORES PRODUCTOS CONSUMO MASIVO
800055116,CALYPSO DEL CARIBE SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS Y TABACO, EN ESTABLECIMIENTOS ESPECIALIZADOS","COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS N.C.P., EN ESTABLECIMIENTOS ESPECIALIZADOS",DISTRIBUIDORES PRODUCTOS CONSUMO MASIVO
830513729,COMBUSTIBLES DE COLOMBIA S.A.,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE COMBUSTIBLE, LUBRICANTES, ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA AUTOMOTORES, EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES,COMBUSTIBLES Y LUBRICANTES
900675169,COMBURED SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE COMBUSTIBLE, LUBRICANTES, ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA AUTOMOTORES, EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES,COMBUSTIBLES Y LUBRICANTES
800003644,R Y R LUBRICANTES SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR DE COMBUSTIBLE, LUBRICANTES, ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA AUTOMOTORES, EN ESTABLECIMIENTOS ESPECIALIZADOS","COMERCIO AL POR MENOR DE LUBRICANTES (ACEITES, GRASAS), ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA VEHICULOS AUTOMOTORES",COMBUSTIBLES Y LUBRICANTES
800015583,COLSOF SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE EQUIPOS DE INFORMATICA Y DE COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE COMPUTADORES, EQUIPOS PERIFERICOS, PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
800242106,SODIMAC COLOMBIA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE EQUIPOS DE INFORMATICA Y DE COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE COMPUTADORES, EQUIPOS PERIFERICOS, PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
900023386,O D COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE EQUIPOS DE INFORMATICA Y DE COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE COMPUTADORES, EQUIPOS PERIFERICOS, PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
830093850,SINGULAR COMUNICACIONES SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE EQUIPOS DE INFORMATICA Y DE COMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE COMPUTADORES, EQUIPOS PERIFERICOS, PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
890301753,SI SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
811028650,MADECENTRO COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS",FERRETERIA
800216499,AGOFER SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS",FERRETERIA
830087848,TUGO SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS, MUEBLES Y EQUIPOS DE ILUMINACION EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
890201063,COOP MULTIACTIVA DE TRABAJADORES DE SANTANDER,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS, MUEBLES Y EQUIPOS DE ILUMINACION EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
890306372,ELECTROJAPONESA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS, MUEBLES Y EQUIPOS DE ILUMINACION EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
900061516,MUEBLES JAMAR SA MJ SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS, MUEBLES Y EQUIPOS DE ILUMINACION EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
890001600,IVAN BOTERO GOMEZ SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS, MUEBLES Y EQUIPOS DE ILUMINACION EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE ELECTRODOMESTICOS
860007887,ARTESANIAS DE COLOMBIA S.A.,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS ENSERES DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
830037946,PANAMERICANA LIBRERIA Y PAPELERIA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE ARTICULOS CULTURALES Y DE ENTRETENIMIENTO EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE LIBROS, PERIODICOS, MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO, EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE VARIEDADES Y VESTUARIO
900868271,DECATHLON COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE ARTICULOS CULTURALES Y DE ENTRETENIMIENTO EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS, EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE VARIEDADES Y VESTUARIO
900123408,COMPANIA DE INVERSIONES TEXTILES DE MODA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
900524988,ALAMEDA COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
900342297,COMERCIALIZADORA ARTURO CALLE S.A.S.,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
890901672,CRYSTAL SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
900091175,GRUPO MAYORISTA S A,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
890903995,AGAVAL SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
890921157,MARROCAR SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
900074364,COMPANIA COMERCIAL UNIVERSAL SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
890926803,ESTUDIO DE MODA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
900197265,PAYLESS SHOESOURCE PSS DE COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
805004875,CALZATODO SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
800165720,ALCANTARA ASOCIADOS SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
811005628,ENSENADA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO DE VARIEDADES Y VESTUARIO
892300678,ETICOS SERRANO GOMEZ LTDA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
890941663,DISTRIBUIDORA PASTEUR SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
901279219,CIPLA COLOMBIA SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
830129327,FARMATODO COLOMBIA SA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
860069284,AGROCAMPO SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
900433078,ANGEL S GROUP S A S,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
900199922,GENOMMA LAB COLOMBIA LTDA,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS",COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN ESTABLECIMIENTOS ESPECIALIZADOS,"COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO DE FARMACEUTICOS
811037864,CIA INTERNACIONAL DE SOLUCIONES CREATIVAS SAS,"COMERCIO AL POR MENOR (INCLUSO EL COMERCIO AL POR MENOR DE COMBUSTIBLES), EXCEPTO EL DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS","COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS, PUESTOS DE VENTA O MERCADOS","OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS, PUESTOS DE VENTA O MERCADOS",COMERCIO DE VARIEDADES Y VESTUARIO
