nombre_equipo,nit,news_id,participación,categoría,recomendación
Latino-Asian Brotherhood,890922447,news96165,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890922447,news43336,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890922487,news99257,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,890922487,news10461,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890922487,news18622,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890922487,news52903,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890922487,news52904,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890922549,news44031,No aplica,Reputación,1.0
Latino-Asian Brotherhood,890922549,news57873,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,890922549,news43996,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890922549,news44038,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890922549,news97626,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890923668,news96572,No aplica,Reputación,1.0
Latino-Asian Brotherhood,890923668,news98521,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890923668,news98547,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,890923668,news98524,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890923668,news29574,No aplica,Sostenibilidad,5.0
Latino-Asian Brotherhood,890923691,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890923691,news49394,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890923691,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890923691,news33238,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890923691,news98435,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,890924167,news94813,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890924167,news97744,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890924167,news94812,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890924167,news13508,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890924167,news13487,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890925215,news33953,No aplica,Reputación,1.0
Latino-Asian Brotherhood,890925215,news94988,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890925215,news96399,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890925215,news34631,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890925215,news97777,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890926257,news98406,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890926257,news96165,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890926257,news96142,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890926257,news17812,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,890926257,news24046,No aplica,Reputación,5.0
Latino-Asian Brotherhood,890926803,news15104,Sector,Otra,1.0
Latino-Asian Brotherhood,890926803,news49439,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890926803,news16303,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890926803,news59198,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890926803,news33400,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890927034,news17210,Sector,Otra,1.0
Latino-Asian Brotherhood,890927034,news96943,Sector,Otra,2.0
Latino-Asian Brotherhood,890927034,news96958,Sector,Reputación,3.0
Latino-Asian Brotherhood,890927034,news12966,Sector,Reputación,4.0
Latino-Asian Brotherhood,890927034,news96925,Sector,Alianza,5.0
Latino-Asian Brotherhood,890928257,news17819,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890928257,news94756,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,890928257,news97899,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,890928257,news97920,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890928257,news97902,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,890930022,news99257,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,890930022,news11461,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890930022,news99245,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890930022,news98229,No aplica,Reputación,4.0
Latino-Asian Brotherhood,890930022,news36271,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890930060,news99849,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,890930060,news16579,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890930060,news49099,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890930060,news99818,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,890930060,news16580,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,890930534,news12750,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890930534,news12717,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890930534,news30956,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890930534,news12723,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890930534,news12732,Sector,Otra,5.0
Latino-Asian Brotherhood,890930545,news98362,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890930545,news98380,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890930545,news96165,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890930545,news96142,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890930545,news16757,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890931609,news25273,Sector,Reputación,1.0
Latino-Asian Brotherhood,890931609,news97158,Sector,Otra,2.0
Latino-Asian Brotherhood,890931609,news57045,Sector,Regulaciones,3.0
Latino-Asian Brotherhood,890931609,news97174,Sector,Reputación,4.0
Latino-Asian Brotherhood,890931609,news97169,Sector,Reputación,5.0
Latino-Asian Brotherhood,890932117,news14271,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890932117,news13694,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890932117,news46281,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,890932117,news63103,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890932117,news59181,No aplica,Reputación,5.0
Latino-Asian Brotherhood,890932279,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890932279,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890932279,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,890932279,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890932279,news96344,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890932389,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890932389,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890932389,news33238,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890932389,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,890932389,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890932424,news98362,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890932424,news98380,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890932424,news96165,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890932424,news96142,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890932424,news17812,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,890932572,news18687,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890932572,news58810,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,890932572,news97858,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,890932572,news20533,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890932572,news95362,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890933408,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890933408,news40022,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890933408,news97310,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890933408,news99425,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890933408,news97279,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890936071,news57873,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,890936071,news26789,No aplica,Reputación,2.0
Latino-Asian Brotherhood,890936071,news97626,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890936071,news40065,No aplica,Reputación,4.0
Latino-Asian Brotherhood,890936071,news97625,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890937070,news87876,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890937070,news51115,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890937070,news99257,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,890937070,news87251,No aplica,Sostenibilidad,4.0
Latino-Asian Brotherhood,890937070,news51228,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890937084,news99019,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890937084,news99004,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890937084,news99030,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,890937084,news96902,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,890937084,news23951,No aplica,Reputación,5.0
Latino-Asian Brotherhood,890937233,news14303,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890937233,news24446,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890937233,news40754,Sector,Reputación,3.0
Latino-Asian Brotherhood,890937233,news15986,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890937233,news16048,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890939936,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890939936,news97310,No aplica,Reputación,2.0
Latino-Asian Brotherhood,890939936,news99425,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890939936,news97279,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890939936,news97341,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890941663,news36967,No aplica,Reputación,1.0
Latino-Asian Brotherhood,890941663,news98466,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,890941663,news98516,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890941663,news75338,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,890941663,news94301,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890941953,news36726,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890941953,news15607,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890941953,news36723,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,890941953,news38378,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890941953,news70349,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,890942310,news17955,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890942310,news84226,No aplica,Reputación,2.0
Latino-Asian Brotherhood,890942310,news84229,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890942310,news96206,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890942310,news98425,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,890942513,news66210,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,890942513,news66232,No aplica,Reputación,2.0
Latino-Asian Brotherhood,890942513,news49330,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890942513,news66227,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890942513,news51021,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,890942766,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890942766,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890942766,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890942766,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890942766,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890980040,news59062,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890980040,news28419,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890980040,news28465,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890980040,news80933,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890980040,news28409,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890980136,news96734,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890980136,news97275,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890980136,news13556,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890980136,news39639,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890980136,news97241,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890980179,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,890980179,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,890980179,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,890980179,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,890980179,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,890980756,news96734,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890980756,news96721,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890980756,news96740,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890980756,news99536,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890980756,news96737,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890982608,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890982608,news97310,No aplica,Reputación,2.0
Latino-Asian Brotherhood,890982608,news99425,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890982608,news97279,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890982608,news97341,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890983994,news40241,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890983994,news38104,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890983994,news97310,No aplica,Reputación,3.0
Latino-Asian Brotherhood,890983994,news99425,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890983994,news67579,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890984002,news71309,No aplica,Descartable,1.0
Latino-Asian Brotherhood,890984002,news71232,No aplica,Descartable,2.0
Latino-Asian Brotherhood,890984002,news71159,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890984002,news96734,No aplica,Descartable,4.0
Latino-Asian Brotherhood,890984002,news71178,No aplica,Descartable,5.0
Latino-Asian Brotherhood,890985122,news36967,No aplica,Reputación,1.0
Latino-Asian Brotherhood,890985122,news98453,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,890985122,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,890985122,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,890985122,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891100296,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,891100296,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891100296,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891100296,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,891100296,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891100445,news57873,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,891100445,news97626,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891100445,news42282,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891100445,news42263,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891100445,news97625,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891101301,news13036,No aplica,Reputación,1.0
Latino-Asian Brotherhood,891101301,news96105,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891101301,news96093,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891101301,news98342,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891101301,news86945,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891102723,news95190,Sector,Otra,1.0
Latino-Asian Brotherhood,891102723,news95187,Sector,Otra,2.0
Latino-Asian Brotherhood,891102723,news39512,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,891102723,news99574,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891102723,news95191,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891180001,news95889,No aplica,Reputación,1.0
Latino-Asian Brotherhood,891180001,news95151,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891180001,news95900,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891180001,news98226,No aplica,Reputación,4.0
Latino-Asian Brotherhood,891180001,news98229,No aplica,Reputación,5.0
Latino-Asian Brotherhood,891180008,news67195,No aplica,Descartable,1.0
Latino-Asian Brotherhood,891180008,news21894,No aplica,Reputación,2.0
Latino-Asian Brotherhood,891180008,news67226,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891180008,news67225,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891180008,news21883,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891180010,news98275,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,891180010,news11174,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891180010,news28494,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891180010,news39024,No aplica,Reputación,4.0
Latino-Asian Brotherhood,891180010,news18591,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891180084,news86524,No aplica,Descartable,1.0
Latino-Asian Brotherhood,891180084,news22996,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891180084,news96734,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891180084,news22969,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891180084,news97275,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891300237,news57873,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,891300237,news16921,No aplica,Descartable,2.0
Latino-Asian Brotherhood,891300237,news97626,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891300237,news94537,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891300237,news24046,No aplica,Reputación,5.0
Latino-Asian Brotherhood,891300238,news39418,No aplica,Descartable,1.0
Latino-Asian Brotherhood,891300238,news57873,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,891300238,news21012,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891300238,news97626,No aplica,Descartable,4.0
Latino-Asian Brotherhood,891300238,news94537,No aplica,Descartable,5.0
Latino-Asian Brotherhood,891300382,news38871,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,891300382,news57873,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,891300382,news38878,No aplica,Descartable,3.0
Latino-Asian Brotherhood,891300382,news48288,No aplica,Reputación,4.0
Latino-Asian Brotherhood,891300382,news10289,No aplica,Descartable,5.0
