nombre_equipo,nit,news_id,participación,categoría
Latino-Asian Brotherhood,890906388,news70219,No aplica,Descartable
Latino-Asian Brotherhood,890906388,news17812,No aplica,Macroeconomía
Latino-Asian Brotherhood,890906388,news98384,No aplica,Descartable
Latino-Asian Brotherhood,890906752,news98000,No aplica,Reputación
Latino-Asian Brotherhood,890906752,news98004,No aplica,Macroeconomía
Latino-Asian Brotherhood,890906752,news98005,No aplica,Descartable
Latino-Asian Brotherhood,890906752,news98007,No aplica,Macroeconomía
Latino-Asian Brotherhood,890907157,news57045,Sector,Regulaciones
Latino-Asian Brotherhood,890907157,news97158,Sector,Otra
Latino-Asian Brotherhood,890907157,news97174,No aplica,Reputación
Latino-Asian Brotherhood,890907157,news25273,No aplica,Reputación
Latino-Asian Brotherhood,890907157,news97139,No aplica,Regulaciones
Latino-Asian Brotherhood,890907163,news11861,No aplica,Reputación
Latino-Asian Brotherhood,890907163,news34130,No aplica,Descartable
Latino-Asian Brotherhood,890907163,news97626,No aplica,Descartable
Latino-Asian Brotherhood,890907163,news94612,No aplica,Regulaciones
Latino-Asian Brotherhood,890907163,news45747,No aplica,Macroeconomía
Latino-Asian Brotherhood,890908649,news97841,No aplica,Reputación
Latino-Asian Brotherhood,890908649,news18687,No aplica,Descartable
Latino-Asian Brotherhood,890908649,news20533,No aplica,Descartable
Latino-Asian Brotherhood,890908649,news95335,No aplica,Descartable
Latino-Asian Brotherhood,890908649,news97860,No aplica,Regulaciones
Latino-Asian Brotherhood,890909034,news40031,No aplica,Descartable
Latino-Asian Brotherhood,890909034,news40048,No aplica,Descartable
Latino-Asian Brotherhood,890909034,news37327,No aplica,Descartable
Latino-Asian Brotherhood,890909034,news96065,No aplica,Descartable
Latino-Asian Brotherhood,890909034,news35062,No aplica,Descartable
Latino-Asian Brotherhood,890909297,news20773,No aplica,Reputación
Latino-Asian Brotherhood,890909297,news99340,No aplica,Descartable
Latino-Asian Brotherhood,890909297,news99183,No aplica,Descartable
Latino-Asian Brotherhood,890909297,news56580,No aplica,Regulaciones
Latino-Asian Brotherhood,890909297,news51383,No aplica,Alianza
Latino-Asian Brotherhood,890910354,news21435,No aplica,Macroeconomía
Latino-Asian Brotherhood,890910354,news10586,No aplica,Macroeconomía
Latino-Asian Brotherhood,890910354,news98045,No aplica,Descartable
Latino-Asian Brotherhood,890910354,news95097,Sector,Macroeconomía
Latino-Asian Brotherhood,890910354,news98057,No aplica,Descartable
Latino-Asian Brotherhood,890911431,news96065,No aplica,Descartable
Latino-Asian Brotherhood,890911431,news35062,No aplica,Descartable
Latino-Asian Brotherhood,890911431,news96062,No aplica,Descartable
Latino-Asian Brotherhood,890911431,news96093,No aplica,Descartable
Latino-Asian Brotherhood,890911431,news98331,No aplica,Descartable
Latino-Asian Brotherhood,890911625,news12601,No aplica,Descartable
Latino-Asian Brotherhood,890911625,news97518,No aplica,Descartable
Latino-Asian Brotherhood,890911625,news99030,No aplica,Macroeconomía
Latino-Asian Brotherhood,890911625,news99841,No aplica,Descartable
Latino-Asian Brotherhood,890911625,news99860,No aplica,Macroeconomía
Latino-Asian Brotherhood,890911816,news54249,No aplica,Regulaciones
Latino-Asian Brotherhood,890911816,news54212,No aplica,Descartable
Latino-Asian Brotherhood,890911816,news53828,No aplica,Descartable
Latino-Asian Brotherhood,890911816,news53914,No aplica,Descartable
Latino-Asian Brotherhood,890911816,news53907,No aplica,Descartable
Latino-Asian Brotherhood,890911878,news19058,No aplica,Descartable
Latino-Asian Brotherhood,890911878,news11036,No aplica,Descartable
Latino-Asian Brotherhood,890911878,news74510,No aplica,Descartable
Latino-Asian Brotherhood,890911878,news10986,No aplica,Descartable
Latino-Asian Brotherhood,890911878,news74528,No aplica,Descartable
Latino-Asian Brotherhood,890912140,news31852,Sector,Otra
Latino-Asian Brotherhood,890912140,news49124,No aplica,Macroeconomía
Latino-Asian Brotherhood,890912140,news18176,No aplica,Descartable
Latino-Asian Brotherhood,890912140,news31532,No aplica,Descartable
Latino-Asian Brotherhood,890912140,news31520,No aplica,Descartable
Latino-Asian Brotherhood,890913356,news96065,No aplica,Descartable
Latino-Asian Brotherhood,890913356,news35062,No aplica,Descartable
Latino-Asian Brotherhood,890913356,news96062,No aplica,Descartable
Latino-Asian Brotherhood,890913356,news96093,No aplica,Descartable
Latino-Asian Brotherhood,890913356,news98331,No aplica,Descartable
Latino-Asian Brotherhood,890913902,news11178,No aplica,Descartable
Latino-Asian Brotherhood,890913902,news11182,No aplica,Descartable
Latino-Asian Brotherhood,890913902,news17955,No aplica,Descartable
Latino-Asian Brotherhood,890913902,news11192,No aplica,Descartable
Latino-Asian Brotherhood,890913902,news96229,No aplica,Descartable
Latino-Asian Brotherhood,890913990,news27254,No aplica,Reputación
Latino-Asian Brotherhood,890913990,news59802,No aplica,Reputación
Latino-Asian Brotherhood,890913990,news59434,No aplica,Descartable
Latino-Asian Brotherhood,890913990,news55550,No aplica,Descartable
Latino-Asian Brotherhood,890913990,news50580,No aplica,Reputación
Latino-Asian Brotherhood,890914525,news48557,Sector,Otra
Latino-Asian Brotherhood,890914525,news48632,Sector,Innovación
Latino-Asian Brotherhood,890914525,news16504,No aplica,Descartable
Latino-Asian Brotherhood,890914525,news16471,No aplica,Reputación
Latino-Asian Brotherhood,890914525,news16510,No aplica,Descartable
Latino-Asian Brotherhood,890914526,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,890914526,news96561,No aplica,Descartable
Latino-Asian Brotherhood,890914526,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,890914526,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,890914526,news88203,No aplica,Descartable
Latino-Asian Brotherhood,890915475,news30081,No aplica,Descartable
Latino-Asian Brotherhood,890915475,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,890915475,news27814,No aplica,Descartable
Latino-Asian Brotherhood,890915475,news18241,No aplica,Descartable
Latino-Asian Brotherhood,890915475,news32180,No aplica,Descartable
Latino-Asian Brotherhood,890916269,news94933,No aplica,Descartable
Latino-Asian Brotherhood,890916269,news98179,No aplica,Descartable
Latino-Asian Brotherhood,890916269,news58222,No aplica,Descartable
Latino-Asian Brotherhood,890916269,news50508,No aplica,Descartable
Latino-Asian Brotherhood,890916269,news38331,No aplica,Descartable
Latino-Asian Brotherhood,890916575,news26781,No aplica,Descartable
Latino-Asian Brotherhood,890916575,news30081,No aplica,Descartable
Latino-Asian Brotherhood,890916575,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,890916575,news27814,No aplica,Descartable
Latino-Asian Brotherhood,890916575,news18241,No aplica,Descartable
Latino-Asian Brotherhood,890916883,news99245,No aplica,Reputación
Latino-Asian Brotherhood,890916883,news51383,No aplica,Alianza
Latino-Asian Brotherhood,890916883,news99257,No aplica,Macroeconomía
Latino-Asian Brotherhood,890916883,news49120,No aplica,Descartable
Latino-Asian Brotherhood,890916883,news18389,No aplica,Reputación
Latino-Asian Brotherhood,890916911,news17955,No aplica,Descartable
Latino-Asian Brotherhood,890916911,news96229,No aplica,Descartable
Latino-Asian Brotherhood,890916911,news98425,No aplica,Macroeconomía
Latino-Asian Brotherhood,890916911,news96223,No aplica,Descartable
Latino-Asian Brotherhood,890916911,news77366,No aplica,Descartable
Latino-Asian Brotherhood,890917007,news38450,No aplica,Descartable
Latino-Asian Brotherhood,890917007,news38436,No aplica,Descartable
Latino-Asian Brotherhood,890917007,news38432,No aplica,Descartable
Latino-Asian Brotherhood,890917007,news96065,No aplica,Descartable
Latino-Asian Brotherhood,890917007,news35062,No aplica,Descartable
Latino-Asian Brotherhood,890917295,news97841,No aplica,Reputación
Latino-Asian Brotherhood,890917295,news18687,No aplica,Descartable
Latino-Asian Brotherhood,890917295,news97860,No aplica,Regulaciones
Latino-Asian Brotherhood,890917295,news47781,No aplica,Sostenibilidad
Latino-Asian Brotherhood,890917295,news95195,No aplica,Descartable
Latino-Asian Brotherhood,890917464,news98380,No aplica,Descartable
Latino-Asian Brotherhood,890917464,news98397,No aplica,Descartable
Latino-Asian Brotherhood,890917464,news70219,No aplica,Descartable
Latino-Asian Brotherhood,890917464,news17812,No aplica,Macroeconomía
Latino-Asian Brotherhood,890917464,news98384,No aplica,Descartable
Latino-Asian Brotherhood,890917465,news97626,No aplica,Descartable
Latino-Asian Brotherhood,890917465,news94298,No aplica,Macroeconomía
Latino-Asian Brotherhood,890917465,news94302,No aplica,Regulaciones
Latino-Asian Brotherhood,890917465,news97631,No aplica,Descartable
Latino-Asian Brotherhood,890917465,news94304,No aplica,Regulaciones
Latino-Asian Brotherhood,890918965,news26781,No aplica,Descartable
Latino-Asian Brotherhood,890918965,news30081,No aplica,Descartable
Latino-Asian Brotherhood,890918965,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,890918965,news27814,No aplica,Descartable
Latino-Asian Brotherhood,890918965,news18241,No aplica,Descartable
Latino-Asian Brotherhood,890920990,news98547,No aplica,Macroeconomía
Latino-Asian Brotherhood,890920990,news96572,No aplica,Reputación
Latino-Asian Brotherhood,890920990,news97820,No aplica,Macroeconomía
Latino-Asian Brotherhood,890920990,news98521,No aplica,Descartable
Latino-Asian Brotherhood,890920990,news15776,No aplica,Reputación
Latino-Asian Brotherhood,890921157,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,890921157,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,890921157,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,890921157,news98483,No aplica,Descartable
Latino-Asian Brotherhood,890921157,news40761,No aplica,Descartable
Latino-Asian Brotherhood,890922447,news60512,No aplica,Descartable
Latino-Asian Brotherhood,890922447,news98380,No aplica,Descartable
Latino-Asian Brotherhood,890922447,news40246,No aplica,Sostenibilidad
Latino-Asian Brotherhood,890922447,news98397,No aplica,Descartable
Latino-Asian Brotherhood,890922447,news60519,No aplica,Descartable
Latino-Asian Brotherhood,890922487,news52837,No aplica,Descartable
Latino-Asian Brotherhood,890922487,news52846,No aplica,Descartable
Latino-Asian Brotherhood,890922487,news52942,No aplica,Descartable
Latino-Asian Brotherhood,890922487,news99245,No aplica,Reputación
Latino-Asian Brotherhood,890922487,news52819,No aplica,Descartable
Latino-Asian Brotherhood,890922549,news11048,No aplica,Descartable
Latino-Asian Brotherhood,890922549,news97626,No aplica,Descartable
Latino-Asian Brotherhood,890922549,news94612,No aplica,Regulaciones
Latino-Asian Brotherhood,890922549,news44021,No aplica,Descartable
Latino-Asian Brotherhood,890922549,news44030,No aplica,Reputación
Latino-Asian Brotherhood,890923668,news98547,No aplica,Macroeconomía
Latino-Asian Brotherhood,890923668,news96572,No aplica,Reputación
Latino-Asian Brotherhood,890923668,news44143,No aplica,Descartable
Latino-Asian Brotherhood,890923668,news97820,No aplica,Macroeconomía
Latino-Asian Brotherhood,890923668,news98521,No aplica,Descartable
Latino-Asian Brotherhood,890923691,news13458,No aplica,Descartable
Latino-Asian Brotherhood,890923691,news68061,No aplica,Descartable
Latino-Asian Brotherhood,890923691,news76248,No aplica,Regulaciones
Latino-Asian Brotherhood,890923691,news61195,No aplica,Descartable
Latino-Asian Brotherhood,890923691,news20449,No aplica,Descartable
Latino-Asian Brotherhood,890924167,news94813,No aplica,Regulaciones
Latino-Asian Brotherhood,890924167,news97671,No aplica,Reputación
Latino-Asian Brotherhood,890924167,news13508,No aplica,Descartable
Latino-Asian Brotherhood,890924167,news62348,No aplica,Descartable
Latino-Asian Brotherhood,890924167,news94870,No aplica,Descartable
Latino-Asian Brotherhood,890925215,news94988,No aplica,Descartable
Latino-Asian Brotherhood,890925215,news33953,No aplica,Reputación
Latino-Asian Brotherhood,890925215,news88208,No aplica,Regulaciones
Latino-Asian Brotherhood,890925215,news97782,No aplica,Reputación
Latino-Asian Brotherhood,890925215,news14110,No aplica,Descartable
Latino-Asian Brotherhood,890926257,news98406,No aplica,Descartable
Latino-Asian Brotherhood,890926257,news40754,No aplica,Reputación
Latino-Asian Brotherhood,890926257,news70219,No aplica,Descartable
Latino-Asian Brotherhood,890926257,news17812,No aplica,Macroeconomía
Latino-Asian Brotherhood,890926257,news96165,No aplica,Descartable
Latino-Asian Brotherhood,890926803,news59265,No aplica,Alianza
Latino-Asian Brotherhood,890926803,news59096,No aplica,Descartable
Latino-Asian Brotherhood,890926803,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,890926803,news29468,No aplica,Reputación
Latino-Asian Brotherhood,890926803,news59181,No aplica,Reputación
Latino-Asian Brotherhood,890927034,news17210,No aplica,Descartable
Latino-Asian Brotherhood,890927034,news96943,No aplica,Descartable
Latino-Asian Brotherhood,890927034,news17461,No aplica,Descartable
Latino-Asian Brotherhood,890927034,news12966,No aplica,Reputación
Latino-Asian Brotherhood,890927034,news96925,No aplica,Alianza
Latino-Asian Brotherhood,890928257,news17819,No aplica,Descartable
Latino-Asian Brotherhood,890928257,news95452,No aplica,Descartable
Latino-Asian Brotherhood,890928257,news97914,No aplica,Macroeconomía
Latino-Asian Brotherhood,890928257,news95447,No aplica,Sostenibilidad
Latino-Asian Brotherhood,890928257,news95454,No aplica,Descartable
Latino-Asian Brotherhood,890930022,news36271,No aplica,Descartable
Latino-Asian Brotherhood,890930022,news99245,No aplica,Reputación
Latino-Asian Brotherhood,890930022,news40764,No aplica,Descartable
Latino-Asian Brotherhood,890930022,news51383,No aplica,Alianza
Latino-Asian Brotherhood,890930022,news99257,No aplica,Macroeconomía
Latino-Asian Brotherhood,890930060,news49124,No aplica,Macroeconomía
Latino-Asian Brotherhood,890930060,news27136,No aplica,Descartable
Latino-Asian Brotherhood,890930060,news16567,No aplica,Regulaciones
Latino-Asian Brotherhood,890930060,news16555,No aplica,Descartable
Latino-Asian Brotherhood,890930060,news16557,No aplica,Reputación
Latino-Asian Brotherhood,890930534,news12757,No aplica,Descartable
Latino-Asian Brotherhood,890930534,news12750,No aplica,Descartable
Latino-Asian Brotherhood,890930534,news12755,No aplica,Descartable
Latino-Asian Brotherhood,890930534,news30499,No aplica,Sostenibilidad
Latino-Asian Brotherhood,890930534,news51900,No aplica,Descartable
Latino-Asian Brotherhood,890930545,news98380,No aplica,Descartable
Latino-Asian Brotherhood,890930545,news98397,No aplica,Descartable
Latino-Asian Brotherhood,890930545,news70219,No aplica,Descartable
Latino-Asian Brotherhood,890930545,news17812,No aplica,Macroeconomía
Latino-Asian Brotherhood,890930545,news98384,No aplica,Descartable
Latino-Asian Brotherhood,890931609,news57045,Sector,Regulaciones
Latino-Asian Brotherhood,890931609,news97158,Sector,Otra
Latino-Asian Brotherhood,890931609,news97174,No aplica,Reputación
Latino-Asian Brotherhood,890931609,news25273,No aplica,Reputación
Latino-Asian Brotherhood,890931609,news97139,No aplica,Regulaciones
Latino-Asian Brotherhood,890932117,news13694,Sector,Otra
Latino-Asian Brotherhood,890932117,news63103,No aplica,Descartable
Latino-Asian Brotherhood,890932117,news10337,No aplica,Macroeconomía
Latino-Asian Brotherhood,890932117,news16269,No aplica,Descartable
Latino-Asian Brotherhood,890932117,news14271,No aplica,Descartable
Latino-Asian Brotherhood,890932279,news30081,No aplica,Descartable
Latino-Asian Brotherhood,890932279,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,890932279,news27814,No aplica,Descartable
Latino-Asian Brotherhood,890932279,news18241,No aplica,Descartable
Latino-Asian Brotherhood,890932279,news32180,No aplica,Descartable
Latino-Asian Brotherhood,890932389,news30081,No aplica,Descartable
Latino-Asian Brotherhood,890932389,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,890932389,news96466,No aplica,Descartable
Latino-Asian Brotherhood,890932389,news53761,No aplica,Descartable
Latino-Asian Brotherhood,890932389,news53762,No aplica,Descartable
